alpha_0,alpha_1,beta_0,sigma
0.004889270304716328,0.20478078853660817,0.035500521241296434,0.01020342576162156
0.003921023320383589,0.11701151204467952,0.09673553457487392,0.012529728752999113
0.005230275265504529,0.18765428201678366,0.10049991063574397,0.010181290719943776
0.0046841048001830775,0.1605713036805707,0.1036047223577068,0.011857469769203691
0.005923255490761424,0.14422563519135145,0.09197815684928688,0.011411723508842845
0.004008512128262203,0.30029534659067564,0.11804085751418679,0.01097841214019209
0.002077338549096148,0.27917911254215594,0.13216302650956682,0.011123611526545184
0.005962638888246917,0.1952069601293657,0.1249612188025232,0.012167323665173141
0.0026990581299523547,0.26902376605033695,0.07236857135635755,0.011291813101067779
0.007184309497337502,0.040126667188194305,0.15186147504083622,0.012161742136732798
0.00255144981118489,0.24717577519650824,0.06964256905795957,0.013660373866014782
0.007085567821947,0.1313704224441323,0.09008024954285908,0.010128282842062401
0.004162320693192208,0.27303647982259094,0.14988455306070575,0.012238541770833538
0.0013909500843019163,0.27170444424918594,0.09389559085378393,0.011907597654719899
0.007381826290916488,0.0907459091916543,0.10358601094270999,0.010853471322652165
0.0029487303545251906,0.22260752508057993,0.13050314510182934,0.011264344725216821
0.0010656215768663252,0.46582808168865014,0.14685393172423786,0.01272793242669863
0.00118293433844655,0.2978746712901991,0.02789763281181488,0.013155605200934783
0.0014116341172480333,0.7573462061693153,0.09703228391707668,0.012101464465473945
0.0009755682978161647,0.6888867822484378,0.0769812828479425,0.011684364386367224
0.004787222454809868,0.2637357782281482,0.010338237885958402,0.010404017076946824
0.00611579273729042,0.027485336921832193,0.08832462912427257,0.010952086207867341
0.0029198808136150435,0.3722529403596843,0.0886591941517085,0.011162050815716293
0.006732674079438885,-0.06870565679222317,0.11597553869527165,0.011675434879513414
0.004375534194999166,0.34734664259522646,0.10837269360601877,0.00974265589325724
0.0034938954076596126,0.21537483641982103,0.08125690171461704,0.010919756016127833
0.0065818953246265105,0.08405495772026432,0.12297942297528304,0.011144418979250108
0.0011328755404381378,0.41188240929081227,0.034703195943347476,0.010283913355617135
0.004403204392661247,0.2810168724851059,0.10932744784895088,0.011282739499905407
0.0002438612331061767,0.5588199072173547,0.06059339122958028,0.012241396538329662
0.005366566264796317,0.13663467886947558,0.10814384988283064,0.011821176796197947
0.005090898537636275,0.13629264119700654,0.14562544135695377,0.010249555005112343
0.005731804536506311,0.2072467720345986,0.01978785160882518,0.009681636167288458
0.007237921993577084,0.19863024301072182,0.03837084058216986,0.010293064033434794
0.0029680043804642337,0.3091262732375948,0.03884557399222074,0.010523192684910867
0.00453669171842825,-0.046195135823215404,0.09651560122213466,0.012184995567318417
0.00817121544774426,0.239098643624449,0.08010211837996746,0.01061434853559925
0.008900896478231434,0.17882101996574867,0.06327401606954108,0.010539675460246166
0.0009080058081111287,0.22175421943592824,0.08745193253596736,0.013166639093606504
0.004717104481018406,0.05364142500437231,0.0502741050058836,0.011075594293064815
0.004780791615127917,0.4349781090133655,0.11219202305637659,0.013174557507906193
0.004889525720982145,0.1713641689294235,0.06317902570361308,0.010669638611850045
0.0037524223234463084,0.31374754492104656,0.1370613196907077,0.01199375094302046
0.005238193723535124,0.06760597023366903,0.09569606406635027,0.011446268204453278
0.00621774829508759,0.1890593513138607,0.09043091331021903,0.010051015284496395
0.0016427159902616176,0.41823713243142646,0.08297808382227861,0.013313337356044563
0.005624302918028001,0.1178476139741301,0.07603505874189558,0.009199964486990802
0.005648232495820476,0.16856999700709427,0.09515407982380425,0.01168809594081486
0.003226427436692587,0.2600691969838388,0.10624760341444177,0.010341623269526404
0.005789416360083984,0.09622134347692424,0.09725178814447949,0.012307547121414398
0.0051575752394846484,0.1940117699921055,0.23028018194011787,0.011565296924205779
0.007177065231505833,0.04251512792550351,0.1444447115439402,0.010317284224770929
0.0029783640211653696,0.29165868237246617,0.06780272719373606,0.01280130991460316
0.007428822597374881,0.10684422213782566,0.10474909640700955,0.011618777279401585
0.0016181578512296042,0.3103926424041237,0.08423225619949222,0.011472553742377087
0.0017451096389136946,0.3078730676606014,0.08990719459305524,0.011495875912668868
0.009191913052586284,-0.09000501143347309,0.1297016851459883,0.011407865192256419
0.003180908111631652,0.27759204158444845,0.10507822846549511,0.011608207120937719
0.0004723424557386271,0.408879030785983,0.10697137770571298,0.012411991149600963
0.006750416265351958,0.061361763586718306,0.13695859549909503,0.011335838275720916
0.006860595136215296,-0.08194300253576219,0.0961814070601771,0.01059655022568017
0.004722421401678342,0.4470209847528692,0.05493552493425528,0.012884997295457872
0.0059906248842464295,0.00900383371218052,0.1387462849093276,0.011217814876885958
0.004766277392551224,0.16945992829846268,0.13557230366729559,0.010560437819169122
0.0038168959001027634,0.49691939679000563,-0.011613454071141293,0.012968819680186573
0.006113164196624138,0.4083649886180489,0.020252252799963028,0.010904638386777092
0.004153280877756302,0.19226991279352745,0.034571240828934285,0.010311634271591246
0.004511709559301529,0.15179770915261645,0.04620846433517835,0.010170963567288218
0.004893013394379211,0.22495616418948441,0.11533295332251553,0.012759125548753917
0.004424414107922001,0.12398838655072802,0.026871344798157705,0.011478354651345805
0.00884830226248112,-0.012726157461218158,0.07158690885635488,0.013253287875347547
0.002170213733904005,0.24897426287310268,0.10681768612337879,0.009771471037761388
0.0045360055524377475,0.16784124366159675,0.02345156994097233,0.013276311660102062
0.007064308105903754,0.066727601355299,0.18827546899183298,0.011680448837102191
0.0028015378743550235,0.3687054956878907,0.010383182856171333,0.011298899283218849
0.0046028455554211365,0.04072779172377378,0.12344574579282727,0.01075851748459513
0.0009555999326463002,0.6177835530696733,0.0639325943301052,0.013440300474798291
0.005539272146612317,0.04277712264253601,0.13575705450833764,0.010478196499195635
0.005310197189803195,0.07538406476779687,0.09777147610525298,0.01100847880549106
0.004813697951966977,0.17428658881998274,0.09916355912040435,0.011158090377186985
0.003847500537030243,0.2692437078127763,0.10496402514454115,0.011165372830802227
0.004211407275233736,0.28390876479037147,0.08937632558791558,0.010717023893276134
0.0030961295170809445,0.12026181982294247,0.11065332655674778,0.01116697548181961
0.0007242077537580222,0.28554947672944264,0.07799236720809279,0.010889854567128486
0.007251524795362528,0.30837258571907067,0.10403843269445333,0.011618269262435784
0.004196658503222476,0.12005160759338077,-0.006515283479213784,0.013671443792333465
0.0017687542391620105,0.38773862021807365,0.1933433251819375,0.010817593627814794
0.008130647974398417,-0.0033826023611297443,0.01574321953888565,0.011770303480766952
0.006449908840776757,0.047179804330364464,0.03972734288968428,0.010897076517185952
0.003789745896822865,0.17279129378695277,0.20175881807548388,0.012902124782675687
0.005772103476815221,0.353768033064806,0.022097918688836194,0.010025935922787896
0.004802984048022831,-0.0200829321138321,0.19956061456236238,0.01315761356149956
0.004334236720851192,0.12826158305268606,0.0015909688792056565,0.010652570778034713
0.006842728840524295,0.3408191267987368,0.07949074472171554,0.010319582580499297
0.006976150991469425,0.3781019543753858,0.09540809196760659,0.010151113300158995
0.005579832093609238,0.1887392670517689,0.14587296603375535,0.013414386286126576
0.004597314886720427,0.052849118805007825,0.10754550782375394,0.009318996736090246
0.004665849045704747,0.3838570490925713,0.055182071304638064,0.011793907244420521
0.004998120177814446,0.2123764922807015,0.05522560163230996,0.010809441964588756
0.004573892361455083,0.12863194433285832,0.169519740575185,0.011893284913959816
0.004681787883752959,0.28781101520768104,0.03436253002949379,0.009417566770336842
0.005107402225885333,0.17758218932784575,0.18837049259532515,0.012874608262702331
0.002657337503197852,0.11975709343013859,0.1856228607306018,0.01218735853387972
0.002623744356649593,0.39666528211067326,0.11489644326770664,0.014528379597223135
0.002066931211235209,0.35962155463719925,0.040167636649069256,0.011273380526833705
0.0081336124453461,0.023320902997242696,0.15377448259754692,0.013351141813017083
0.007846651921007884,-0.185859474189177,0.1599725527402188,0.01226303729931985
0.003463040763182356,0.38164947823050893,0.059814175513291885,0.010575994609145137
0.0019086508856177363,0.39565068052775393,0.09646694001399604,0.011639585407341294
0.0014451608874390385,0.43903327509830525,0.22058802296277547,0.013092352773263734
0.0066795104354569704,0.032276620049022264,0.009499985075245559,0.010953206742279927
0.007004066073999503,0.1411083050997045,0.13042730124936916,0.011361710738552709
0.002748793289792405,-0.016282688333098733,0.14596288199159665,0.011524371960733625
0.004979688967071496,0.6141648317520674,0.08355146307077584,0.01321686657839252
0.0031867196961948797,0.1320208025907351,0.024944494810760845,0.0121676575781903
0.005900487461194441,0.30961025013809906,0.16652416041341653,0.011961886071761487
-0.0008004493686994978,0.04320209653051375,0.01964788467958837,0.014580242786367643
0.009769018136462719,0.3485663901918463,0.07020758522380621,0.012551962593718718
0.0019254197470943693,0.23105333166230785,0.1593074991185761,0.011279254829888745
0.003748772076720126,-0.04540446799377887,0.14082646199509574,0.010770731997298172
0.003280122843798207,0.4667407885580166,0.09915320682189842,0.012879989210375682
0.0054064598564714395,0.06475409527232495,0.0810512437212797,0.011734841029300915
0.0046551444796391755,0.34701731213800446,0.037874855516894686,0.011526515393520901
0.004484357508758353,0.14017057696495372,0.16008455262011415,0.012285317533241752
0.005273503156572383,0.2714302759133006,0.06287125639593058,0.010241098764131751
0.003037563953723233,0.2611134502477388,0.12437136305887869,0.01069795594113357
