alpha_0,alpha_1,beta_0,sigma
0.006230928220687093,0.39788802439413445,0.1423938485238093,0.013864044035558713
0.006636705736063832,0.5279828415012302,0.29258742986320946,0.013924605933665585
0.006230830416617542,0.637115687528601,0.2656845791206205,0.014834877144853379
0.005995498673831173,0.4306336764279249,0.19087280963918996,0.012796741796342426
0.006884434107850821,0.7449195021470487,0.268707838381829,0.014765151954093997
0.0066163623842190565,0.41570345983568857,0.17983911295467467,0.014011976852272108
0.0073273481547267046,0.4399228046339828,0.19749512608228334,0.011429397685675092
0.004208178186403655,0.7235851414994053,0.22524474786062257,0.017224277756298347
0.006859060481223806,0.5326935272563256,0.29740170246608666,0.01522510664489791
0.005102356026795141,0.5357716887031663,0.24413334833239733,0.015464720584097261
0.007524472614943369,0.3062740327409899,0.167013599681187,0.01207988903902143
0.007197573080757354,0.47200000615028365,0.17890146079531452,0.015692859659406626
0.00656728462801566,0.40755766865884613,0.23098743333002653,0.010845076356634488
